episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2200,110000,591.9,50.898,-36.005,-0.0014,-0.0009,-0.0011,0.1648,1.3747,1.4601,0.0001
2220,111000,597.0,46.139,-29.916,-0.0021,-0.0011,-0.0008,0.1460,1.3396,1.4562,-0.0006
2240,112000,602.5,50.501,-32.802,-0.0018,-0.0010,-0.0007,0.1441,1.3456,1.4647,0.0006
2260,113000,607.4,52.470,-36.594,-0.0026,-0.0008,-0.0010,0.1524,1.3181,1.4754,0.0001
2280,114000,612.4,42.696,-28.546,-0.0020,-0.0008,-0.0010,0.1372,1.3451,1.4697,0.0001
2300,115000,618.8,35.332,-26.071,-0.0016,-0.0006,-0.0015,0.1505,1.2968,1.4548,0.0004
2320,116000,623.9,36.268,-30.689,-0.0028,-0.0009,-0.0007,0.1239,1.3356,1.4696,0.0002
2340,117000,629.2,39.659,-27.325,-0.0017,-0.0009,-0.0008,0.0950,1.3379,1.4715,0.0000
2360,118000,635.5,41.284,-26.129,-0.0017,-0.0009,-0.0016,0.1587,1.3373,1.4836,0.0001
2380,119000,640.8,42.716,-28.267,-0.0019,-0.0009,-0.0013,0.2434,1.3487,1.4886,0.0003
2400,,,,,,,,,,,
2400,120000,648.3,33.813,-24.381,-0.0022,-0.0008,-0.0012,0.1439,1.3519,1.4497,0.0003
2420,121000,653.5,40.733,-27.351,-0.0020,-0.0008,-0.0014,0.1419,1.3850,1.4705,0.0001
2440,122000,658.7,45.506,-26.411,-0.0022,-0.0006,-0.0011,0.1254,1.3689,1.4503,0.0003
2460,123000,664.4,41.351,-25.682,-0.0017,-0.0010,-0.0014,0.1346,1.4021,1.4632,0.0002
2480,124000,669.6,43.562,-28.559,-0.0016,-0.0007,-0.0010,0.1417,1.3832,1.4432,0.0000
2500,125000,674.9,43.134,-28.023,-0.0023,-0.0006,-0.0006,0.1987,1.3687,1.4273,-0.0001
2520,126000,680.5,33.189,-25.336,-0.0017,-0.0011,-0.0011,0.1559,1.3988,1.4319,-0.0001
2540,127000,685.4,40.051,-30.050,-0.0024,-0.0008,-0.0022,0.0995,1.3893,1.4364,0.0003
2560,128000,690.6,29.090,-19.739,-0.0026,-0.0004,-0.0016,0.0925,1.3799,1.4295,0.0000
2580,129000,696.1,37.979,-37.757,-0.0019,-0.0006,-0.0010,0.1180,1.4014,1.4379,-0.0000
2600,,,,,,,,,,,
2600,130000,702.9,29.481,-29.517,-0.0023,-0.0007,-0.0014,0.2127,1.3899,1.4344,0.0001
2620,131000,707.5,31.639,-26.362,-0.0018,-0.0005,-0.0008,0.1140,1.3856,1.4538,0.0003
2640,132000,712.5,24.992,-32.014,-0.0024,-0.0011,-0.0013,0.1369,1.3718,1.4360,0.0002
2660,133000,717.3,28.218,-28.967,-0.0021,-0.0015,-0.0013,0.1243,1.3796,1.4247,0.0004
2680,134000,722.9,25.896,-29.790,-0.0021,-0.0012,-0.0022,0.1312,1.3551,1.4293,-0.0001
2700,135000,728.3,46.232,-31.332,-0.0022,-0.0008,-0.0012,0.1744,1.3733,1.4347,-0.0001
