episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2620,131000,587.4,42.802,-27.164,-0.0014,-0.0008,-0.0005,0.1327,1.3169,1.4699,0.0001
2640,132000,591.7,34.142,-26.936,-0.0020,-0.0007,-0.0010,0.1463,1.2981,1.4690,0.0000
2660,133000,596.0,41.539,-25.987,-0.0016,-0.0007,-0.0009,0.1665,1.3156,1.4897,0.0004
2680,134000,600.2,46.437,-29.238,-0.0015,-0.0009,-0.0006,0.1651,1.3145,1.4633,0.0002
2700,135000,604.6,44.141,-27.329,-0.0017,-0.0008,-0.0010,0.1869,1.3372,1.4536,0.0003
2720,136000,608.8,46.927,-31.254,-0.0020,-0.0009,-0.0010,0.1415,1.3501,1.4644,0.0003
2740,137000,612.9,38.180,-24.262,-0.0024,-0.0008,-0.0013,0.1903,1.3482,1.4691,0.0003
2760,138000,617.1,31.959,-21.219,-0.0023,-0.0011,-0.0007,0.1087,1.3051,1.4351,-0.0001
2780,139000,621.4,48.325,-38.775,-0.0020,-0.0010,-0.0016,0.1603,1.3009,1.4344,-0.0000
2800,,,,,,,,,,,
2800,140000,627.3,48.849,-30.108,-0.0022,-0.0008,-0.0006,0.1936,1.2973,1.4480,0.0002
2820,141000,631.4,40.893,-27.253,-0.0020,-0.0007,-0.0015,0.1354,1.2976,1.4217,0.0001
2840,142000,635.6,47.903,-32.402,-0.0020,-0.0015,-0.0007,0.1664,1.2899,1.4717,0.0009
2860,143000,639.8,60.833,-36.906,-0.0014,-0.0008,-0.0014,0.2450,1.2864,1.4451,0.0007
2880,144000,644.0,59.600,-35.989,-0.0021,-0.0009,-0.0009,0.2150,1.2889,1.4614,0.0002
2900,145000,648.3,48.630,-32.407,-0.0017,-0.0010,-0.0005,0.2518,1.2890,1.4784,0.0004
2920,146000,652.4,53.987,-34.166,-0.0016,-0.0009,-0.0011,0.1981,1.2698,1.4611,0.0003
2940,147000,656.7,48.152,-30.814,-0.0014,-0.0005,-0.0011,0.1905,1.2768,1.4675,-0.0002
2960,148000,660.9,51.867,-34.405,-0.0021,-0.0010,-0.0009,0.1646,1.2873,1.4561,0.0005
2980,149000,665.1,31.639,-35.076,-0.0022,-0.0006,-0.0006,0.1754,1.2827,1.4906,0.0003
3000,,,,,,,,,,,
3000,150000,670.9,39.083,-31.281,-0.0019,-0.0012,-0.0008,0.1543,1.2904,1.4776,0.0001
3020,151000,675.0,34.162,-26.862,-0.0012,-0.0007,-0.0010,0.1912,1.2960,1.4895,0.0001
3040,152000,679.2,36.134,-28.367,-0.0025,-0.0009,-0.0015,0.1511,1.2927,1.4810,0.0003
3060,153000,683.4,45.281,-30.027,-0.0019,-0.0008,-0.0013,0.1704,1.2933,1.4835,0.0002
3080,154000,687.6,51.161,-35.364,-0.0015,-0.0006,-0.0013,0.1909,1.3061,1.4929,0.0002
3100,155000,691.7,36.888,-27.271,-0.0026,-0.0005,-0.0010,0.1241,1.2775,1.4870,0.0006
3120,156000,695.9,55.496,-30.023,-0.0016,-0.0011,-0.0011,0.2359,1.3038,1.4851,-0.0000
3140,157000,700.3,42.218,-36.185,-0.0016,-0.0004,-0.0016,0.2607,1.3000,1.4878,-0.0000
3160,158000,704.4,41.955,-42.108,-0.0023,-0.0009,-0.0010,0.2199,1.2599,1.4926,-0.0001
3180,159000,708.6,31.422,-50.295,-0.0019,-0.0009,-0.0013,0.2927,1.2526,1.5000,-0.0001
3200,,,,,,,,,,,
3200,160000,714.6,26.388,-33.609,-0.0022,-0.0013,-0.0025,0.1607,1.2542,1.4961,0.0005
3220,161000,718.7,28.297,-18.391,-0.0028,-0.0013,-0.0018,0.1658,1.3096,1.5045,0.0004
3240,162000,722.8,32.979,-23.067,-0.0024,-0.0008,-0.0014,0.2365,1.3019,1.4826,0.0003
3260,163000,727.1,36.235,-21.232,-0.0019,-0.0012,-0.0009,0.1808,1.3268,1.4793,-0.0001
3280,164000,731.3,30.327,-20.477,-0.0023,-0.0024,-0.0015,0.0974,1.3333,1.4636,0.0007
3300,165000,735.5,39.974,-30.548,-0.0030,-0.0012,-0.0009,0.1578,1.3140,1.4601,-0.0011
3320,166000,739.6,42.156,-30.479,-0.0023,-0.0016,-0.0009,0.1967,1.3325,1.4521,0.0006
3340,167000,743.8,48.276,-33.113,-0.0028,-0.0010,-0.0014,0.2004,1.3575,1.4361,-0.0003
3360,168000,748.0,52.471,-32.138,-0.0019,-0.0012,-0.0009,0.2205,1.3189,1.4370,0.0006
3380,169000,752.2,63.474,-38.856,-0.0018,-0.0009,-0.0007,0.3245,1.3134,1.4527,0.0003
3400,,,,,,,,,,,
3400,170000,758.1,52.359,-40.676,-0.0030,-0.0020,-0.0015,0.2946,1.3042,1.4394,0.0005
3420,171000,762.1,50.460,-30.223,-0.0025,-0.0028,-0.0016,0.2847,1.2781,1.4421,0.0013
3440,172000,766.2,40.311,-24.935,-0.0023,-0.0015,-0.0010,0.2787,1.3132,1.4484,0.0010
3460,173000,770.5,40.856,-26.465,-0.0015,-0.0009,-0.0030,0.2427,1.2700,1.4207,0.0008
3480,174000,774.7,51.477,-27.879,-0.0020,-0.0008,-0.0012,0.2291,1.2680,1.4436,-0.0001
3500,175000,778.8,41.452,-29.613,-0.0021,-0.0013,-0.0018,0.1529,1.3160,1.4496,-0.0000
3520,176000,783.0,45.930,-26.976,-0.0018,-0.0019,-0.0018,0.1511,1.3111,1.4437,0.0017
3540,177000,787.2,39.911,-30.659,-0.0024,-0.0006,-0.0006,0.1303,1.3180,1.4580,0.0006
3560,178000,791.4,41.036,-34.553,-0.0019,-0.0018,-0.0025,0.1838,1.2985,1.4498,0.0001
3580,179000,795.6,45.883,-31.734,-0.0022,-0.0009,-0.0013,0.2257,1.2818,1.4539,0.0006
3600,,,,,,,,,,,
3600,180000,801.5,54.447,-38.869,-0.0022,-0.0008,-0.0015,0.1575,1.2813,1.4442,0.0001
3620,181000,805.7,51.961,-29.824,-0.0010,-0.0005,-0.0020,0.1801,1.3071,1.4305,0.0002
3640,182000,809.8,67.846,-39.320,-0.0022,-0.0007,-0.0013,0.2478,1.3031,1.4386,0.0000
3660,183000,813.9,47.802,-28.315,-0.0034,-0.0004,-0.0008,0.1919,1.2861,1.4498,0.0000
3680,184000,818.1,55.169,-34.031,-0.0019,-0.0006,-0.0024,0.2309,1.2586,1.4674,0.0001
3700,185000,822.3,34.069,-21.806,-0.0023,-0.0006,-0.0035,0.1695,1.3055,1.4506,0.0003
3720,186000,826.4,35.827,-26.871,-0.0015,-0.0008,-0.0014,0.1802,1.3098,1.4657,-0.0002
3740,187000,830.4,32.081,-26.519,-0.0020,-0.0010,-0.0013,0.1568,1.3029,1.4326,0.0004
3760,188000,834.7,31.349,-33.406,-0.0022,-0.0011,-0.0023,0.1484,1.2488,1.4642,0.0005
3780,189000,838.9,38.923,-23.500,-0.0019,-0.0022,-0.0016,0.1944,1.2918,1.4492,0.0001
3800,,,,,,,,,,,
3800,190000,845.0,60.817,-38.731,-0.0024,-0.0004,-0.0019,0.2383,1.2993,1.4654,0.0002
3820,191000,849.1,40.636,-34.724,-0.0022,-0.0005,-0.0015,0.2523,1.2937,1.4444,0.0002
3840,192000,853.3,46.050,-29.253,-0.0023,-0.0006,-0.0009,0.1945,1.2756,1.4610,0.0002
3860,193000,857.6,41.190,-30.970,-0.0024,-0.0006,-0.0012,0.2003,1.2753,1.4773,0.0001
3880,194000,861.9,39.739,-34.134,-0.0029,-0.0009,-0.0010,0.1368,1.2637,1.4724,-0.0002
3900,195000,866.1,44.971,-30.989,-0.0020,-0.0012,-0.0006,0.1577,1.2878,1.4642,0.0007
3920,196000,870.3,47.662,-30.360,-0.0018,-0.0008,-0.0006,0.1847,1.3134,1.4643,-0.0003
3940,197000,874.5,41.495,-24.998,-0.0019,-0.0010,-0.0009,0.1621,1.2917,1.4780,0.0005
3960,198000,878.8,46.257,-29.874,-0.0027,-0.0008,-0.0009,0.1401,1.2778,1.4620,0.0004
3980,199000,883.0,46.306,-31.010,-0.0016,-0.0004,-0.0012,0.1660,1.3013,1.4698,-0.0002
4000,,,,,,,,,,,
4000,200000,889.0,40.050,-26.383,-0.0023,-0.0009,-0.0020,0.1758,1.2754,1.4605,0.0001
4020,201000,893.0,48.691,-29.818,-0.0019,-0.0013,-0.0011,0.2605,1.3079,1.4673,0.0001
4040,202000,897.2,40.050,-26.490,-0.0017,-0.0007,-0.0018,0.1489,1.3325,1.4599,-0.0001
4060,203000,901.4,32.938,-32.479,-0.0014,-0.0006,-0.0011,0.2086,1.3395,1.4465,0.0000
4080,204000,905.6,41.904,-46.726,-0.0019,-0.0007,-0.0024,0.1471,1.2890,1.4491,0.0002
4100,205000,909.9,40.209,-37.841,-0.0023,-0.0009,-0.0012,0.1508,1.2939,1.4442,0.0002
4120,206000,914.1,45.066,-34.746,-0.0018,-0.0010,-0.0009,0.1249,1.3354,1.4496,-0.0002
4140,207000,918.4,48.108,-32.139,-0.0013,-0.0008,-0.0011,0.2315,1.3421,1.4735,0.0006
4160,208000,922.6,45.731,-31.724,-0.0021,-0.0010,-0.0017,0.2121,1.3463,1.4385,-0.0000
4180,209000,926.8,38.442,-23.170,-0.0029,-0.0011,-0.0020,0.1999,1.3459,1.4386,0.0002
4200,,,,,,,,,,,
4200,210000,932.8,47.410,-25.826,-0.0017,-0.0011,-0.0009,0.1927,1.3353,1.4466,-0.0001
