episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
3220,161000,814.3,34.743,-27.477,-0.0018,-0.0010,-0.0013,0.1713,1.2772,1.4686,-0.0001
3240,162000,819.3,41.118,-32.639,-0.0017,-0.0011,-0.0011,0.2085,1.2551,1.4839,-0.0003
3260,163000,824.2,35.386,-25.509,-0.0021,-0.0012,-0.0028,0.1836,1.2332,1.4821,0.0007
3280,164000,829.3,43.254,-28.277,-0.0015,-0.0011,-0.0018,0.2092,1.2735,1.4667,-0.0002
3300,165000,834.3,32.373,-19.223,-0.0017,-0.0009,-0.0029,0.1163,1.2467,1.4734,0.0004
3320,166000,839.3,26.563,-26.373,-0.0019,-0.0005,-0.0025,0.1470,1.2334,1.4499,-0.0002
3340,167000,844.3,28.402,-19.690,-0.0023,-0.0006,-0.0019,0.1496,1.2687,1.4612,0.0001
3360,168000,849.3,22.765,-33.640,-0.0018,-0.0014,-0.0014,0.1507,1.2027,1.4578,0.0007
3380,169000,854.1,22.891,-70.270,-0.0022,-0.0012,-0.0001,0.1292,1.2297,1.4324,-0.0001
3400,,,,,,,,,,,
3400,170000,860.9,29.680,-76.956,-0.0018,-0.0014,-0.0033,0.1385,1.2551,1.4297,0.0004
3420,171000,865.7,43.212,-34.806,-0.0021,-0.0008,-0.0012,0.1902,1.2992,1.4564,-0.0002
3440,172000,870.4,45.654,-30.072,-0.0017,-0.0007,-0.0018,0.1425,1.2801,1.4689,0.0008
3460,173000,875.2,42.609,-27.363,-0.0021,-0.0005,-0.0007,0.1337,1.3154,1.4552,0.0003
3480,174000,880.0,47.047,-25.824,-0.0024,-0.0006,-0.0009,0.2036,1.2861,1.4734,-0.0002
3500,175000,884.7,42.548,-29.108,-0.0021,-0.0011,-0.0015,0.0889,1.3054,1.4669,0.0001
3520,176000,889.5,41.774,-25.110,-0.0023,-0.0006,-0.0010,0.2039,1.2854,1.4636,0.0001
3540,177000,894.2,39.345,-24.690,-0.0019,-0.0008,-0.0005,0.1270,1.3093,1.4710,0.0002
3560,178000,899.1,40.843,-26.021,-0.0020,-0.0006,-0.0006,0.1616,1.3033,1.4674,0.0003
3580,179000,903.9,41.974,-25.176,-0.0015,-0.0011,-0.0007,0.1679,1.2607,1.4615,0.0004
3600,,,,,,,,,,,
3600,180000,910.6,36.704,-23.371,-0.0023,-0.0008,-0.0014,0.1379,1.2634,1.4700,-0.0000
3620,181000,915.3,42.021,-27.959,-0.0019,-0.0009,-0.0007,0.2381,1.2838,1.4575,0.0005
3640,182000,920.1,39.801,-27.603,-0.0018,-0.0006,-0.0008,0.1359,1.2903,1.4627,0.0001
3660,183000,924.8,44.827,-28.913,-0.0018,-0.0004,-0.0006,0.1411,1.2700,1.4664,0.0001
3680,184000,929.6,56.238,-33.146,-0.0022,-0.0008,-0.0012,0.2361,1.2876,1.4819,0.0003
3700,185000,934.3,54.949,-30.946,-0.0014,-0.0016,-0.0009,0.2370,1.3072,1.4767,0.0006
3720,186000,939.0,29.110,-42.277,-0.0016,-0.0007,-0.0006,0.1854,1.3081,1.4863,0.0003
3740,187000,943.8,33.919,-42.573,-0.0022,-0.0006,-0.0033,0.1911,1.2865,1.4834,-0.0003
