episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2520,126000,696.2,342.9614,-31.8964,-0.0010,0.1592,1.7906,0.0001,nan
2540,127000,701.2,340.4062,-31.5796,-0.0011,0.1676,1.8004,0.0001,nan
2560,128000,706.1,322.9672,-30.6450,-0.0015,0.1597,1.7933,0.0000,nan
2580,129000,711.1,288.2173,-24.9623,-0.0013,0.1320,1.8053,0.0000,nan
2600,,,,,,,,,
2600,130000,718.3,262.1903,-26.6104,-0.0014,0.1726,1.7995,-0.0000,nan
2620,131000,723.2,285.5263,-28.6215,-0.0012,0.1579,1.7990,0.0002,nan
2640,132000,728.4,332.4952,-26.9181,-0.0012,0.1860,1.8161,-0.0000,nan
2660,133000,733.5,312.7669,-33.0077,-0.0010,0.1825,1.8071,-0.0001,nan
2680,134000,738.6,246.9355,-31.7238,-0.0015,0.2030,1.8015,0.0002,nan
2700,,,,,,,,,
2700,135000,745.6,253.7030,-22.7529,-0.0012,0.1513,1.8100,0.0001,nan
2720,136000,750.5,275.0170,-27.1105,-0.0014,0.1400,1.8094,0.0004,nan
2740,137000,755.6,297.9360,-32.6412,-0.0012,0.2116,1.7997,-0.0001,nan
2760,138000,760.6,316.4123,-27.7492,-0.0011,0.1524,1.8101,0.0004,nan
2780,139000,765.7,269.1224,-26.8707,-0.0015,0.1480,1.8047,0.0003,nan
2800,,,,,,,,,
2800,140000,772.9,256.6684,-24.9254,-0.0017,0.1904,1.8007,0.0004,nan
2820,141000,777.8,243.6097,-25.5954,-0.0018,0.1903,1.8084,0.0002,nan
2840,142000,782.8,280.3503,-24.4931,-0.0011,0.1641,1.7940,0.0002,nan
2860,143000,787.9,258.5056,-29.8896,-0.0013,0.1713,1.8003,0.0002,nan
2880,144000,793.0,246.4982,-22.9597,-0.0017,0.1748,1.8147,0.0005,nan
2900,,,,,,,,,
2900,145000,800.2,289.6740,-27.9249,-0.0010,0.1648,1.8209,-0.0002,nan
2920,146000,805.5,297.7187,-28.1718,-0.0013,0.1634,1.8067,0.0003,nan
2940,147000,810.5,266.4310,-30.4686,-0.0014,0.2052,1.8041,0.0001,nan
2960,148000,815.6,277.8212,-27.3364,-0.0018,0.2070,1.8179,0.0005,nan
2980,149000,820.6,278.5424,-26.5508,-0.0015,0.1585,1.8089,0.0003,nan
3000,,,,,,,,,
3000,150000,827.9,266.1930,-27.4806,-0.0015,0.2281,1.8245,0.0000,nan
3020,151000,832.8,348.1720,-31.3107,-0.0011,0.2103,1.7976,0.0005,nan
3040,152000,837.9,352.0131,-32.1203,-0.0013,0.1627,1.8041,0.0002,nan
3060,153000,842.9,294.2708,-27.6611,-0.0011,0.1538,1.8046,0.0001,nan
3080,154000,848.0,288.1298,-25.1691,-0.0012,0.1388,1.8179,0.0003,nan
3100,,,,,,,,,
3100,155000,855.1,315.3277,-28.3514,-0.0014,0.1483,1.8088,0.0001,nan
3120,156000,860.1,329.8374,-29.8819,-0.0011,0.1841,1.7823,0.0003,nan
3140,157000,865.2,286.5434,-26.5090,-0.0017,0.2197,1.7815,0.0001,nan
3160,158000,870.3,267.0769,-26.3696,-0.0014,0.1947,1.8093,0.0003,nan
3180,159000,875.4,253.7599,-25.2525,-0.0011,0.1500,1.8048,0.0001,nan
3200,,,,,,,,,
3200,160000,882.6,283.5618,-23.5818,-0.0012,0.1508,1.7848,0.0000,nan
3220,161000,887.5,251.7647,-26.6378,-0.0014,0.1587,1.7968,0.0002,nan
