episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3240,162000,1667.7,294.0095,-35.9897,-0.0012,0.2269,1.7806,0.0002,nan
3260,163000,1676.8,310.3370,-32.9418,-0.0015,0.2226,1.7447,0.0002,nan
3280,164000,1685.8,288.9632,-49.6805,-0.0018,0.3158,1.7565,0.0002,nan
3300,,,,,,,,,
3300,165000,1698.2,275.9243,-39.3533,-0.0018,0.2869,1.7604,0.0004,nan
3320,166000,1707.1,287.6294,-48.1900,-0.0018,0.4223,1.7534,0.0007,nan
3340,167000,1715.9,291.5086,-30.9214,-0.0014,0.2607,1.7858,0.0011,nan
3360,168000,1725.0,272.8522,-30.2283,-0.0018,0.2991,1.7686,0.0002,nan
3380,169000,1734.0,241.3066,-27.1982,-0.0015,0.2319,1.7965,0.0002,nan
3400,,,,,,,,,
3400,170000,1747.2,181.4626,-31.2264,-0.0015,0.3857,1.7874,0.0006,nan
3420,171000,1756.2,196.6898,-28.5282,-0.0016,0.2258,1.7808,0.0001,nan
3440,172000,1765.3,261.1124,-26.4251,-0.0016,0.1867,1.7788,-0.0000,nan
3460,173000,1774.0,212.0826,-30.6426,-0.0017,0.2482,1.7726,0.0003,nan
3480,174000,1783.0,252.8798,-60.5520,-0.0016,1.0842,1.7871,0.0003,nan
3500,,,,,,,,,
3500,175000,1796.4,260.9122,-47.7173,-0.0019,0.5169,1.7795,0.0005,nan
3520,176000,1805.8,278.5561,-28.2298,-0.0014,0.2289,1.7833,0.0003,nan
3540,177000,1817.9,326.4620,-36.5356,-0.0017,0.3387,1.7982,-0.0000,nan
3560,178000,1828.7,248.2714,-25.3606,-0.0011,0.1977,1.7816,0.0002,nan
3580,179000,1837.7,305.6547,-38.4413,-0.0015,0.2085,1.7981,0.0004,nan
3600,,,,,,,,,
3600,180000,1850.5,345.6815,-33.9696,-0.0013,0.2041,1.7844,0.0002,nan
3620,181000,1859.2,316.2918,-27.4481,-0.0016,0.2000,1.7827,-0.0002,nan
3640,182000,1868.0,265.1831,-34.5907,-0.0014,0.2075,1.8085,0.0003,nan
3660,183000,1877.1,277.7198,-37.1315,-0.0015,0.2641,1.7875,0.0002,nan
3680,184000,1886.0,234.2451,-41.4432,-0.0016,0.5004,1.7837,0.0004,nan
3700,,,,,,,,,
3700,185000,1898.4,187.1839,-37.7936,-0.0014,0.6878,1.7636,0.0002,nan
3720,186000,1907.5,211.3935,-55.3914,-0.0015,0.5846,1.7990,0.0007,nan
3740,187000,1916.2,242.3930,-35.6888,-0.0015,0.2265,1.7763,0.0000,nan
3760,188000,1925.0,264.1488,-27.7049,-0.0015,0.1770,1.7935,-0.0001,nan
3780,189000,1933.9,224.6591,-37.4915,-0.0016,0.3246,1.7904,0.0005,nan
3800,,,,,,,,,
3800,190000,1946.5,298.2871,-35.7102,-0.0014,0.2355,1.7905,0.0000,nan
3820,191000,1955.1,271.4016,-33.2521,-0.0010,0.1536,1.7992,0.0001,nan
3840,192000,1964.0,307.6295,-29.7650,-0.0014,0.1745,1.8065,0.0003,nan
3860,193000,1973.0,314.7689,-40.0122,-0.0014,0.2438,1.8065,0.0001,nan
3880,194000,1981.9,273.6368,-29.8854,-0.0013,0.1723,1.8154,0.0003,nan
3900,,,,,,,,,
3900,195000,1994.4,300.5187,-36.7539,-0.0010,0.2411,1.8327,0.0002,nan
3920,196000,2003.3,216.1885,-33.2469,-0.0014,0.2745,1.8296,0.0002,nan
3940,197000,2012.5,268.3085,-36.0352,-0.0017,0.1820,1.8005,0.0004,nan
3960,198000,2021.7,241.9156,-37.7401,-0.0016,0.2435,1.8136,-0.0000,nan
3980,199000,2031.3,203.7212,-29.6096,-0.0014,0.2508,1.8010,0.0002,nan
4000,,,,,,,,,
4000,200000,2045.1,234.7791,-32.1839,-0.0016,0.1821,1.7811,0.0001,nan
