episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2340,117000,1043.0,32.407,-22.087,-0.0021,-0.0014,-0.0019,0.0129,1.4314,1.4099,0.0004
2360,118000,1048.4,24.649,-19.439,-0.0025,-0.0011,-0.0014,0.0290,1.4531,1.4099,0.0005
2380,119000,1054.2,19.650,-16.042,-0.0032,-0.0005,-0.0019,0.0151,1.4320,1.4076,0.0001
2400,,,,,,,,,,,
2400,120000,1062.8,27.973,-31.427,-0.0021,-0.0006,-0.0007,0.0205,1.4361,1.3947,-0.0000
2420,121000,1068.6,20.649,-37.237,-0.0018,-0.0005,-0.0024,0.0189,1.4323,1.4066,0.0000
2440,122000,1074.4,27.341,-25.216,-0.0022,-0.0007,-0.0016,0.0224,1.4350,1.4143,0.0001
2460,123000,1080.1,27.709,-29.150,-0.0032,-0.0006,-0.0017,0.0283,1.4163,1.3940,-0.0001
2480,124000,1085.9,25.752,-19.425,-0.0031,-0.0009,-0.0014,0.0218,1.4360,1.4032,0.0003
2500,125000,1091.6,34.790,-22.440,-0.0016,-0.0010,-0.0012,0.0223,1.4375,1.3773,-0.0003
2520,126000,1097.4,36.219,-33.682,-0.0017,-0.0006,-0.0015,0.0344,1.4211,1.4109,0.0000
2540,127000,1102.9,38.485,-29.432,-0.0019,-0.0009,-0.0004,0.0263,1.4308,1.4232,-0.0001
2560,128000,1108.3,32.260,-27.771,-0.0020,-0.0016,-0.0010,0.0275,1.4178,1.4151,0.0001
2580,129000,1114.0,41.738,-28.222,-0.0018,-0.0008,-0.0005,0.0407,1.3782,1.3823,0.0007
2600,,,,,,,,,,,
2600,130000,1121.8,33.515,-27.409,-0.0024,-0.0012,-0.0022,0.0304,1.3887,1.4313,0.0008
2620,131000,1127.2,41.782,-24.933,-0.0023,-0.0007,-0.0006,0.0306,1.3863,1.4521,-0.0002
2640,132000,1132.6,31.492,-24.529,-0.0027,-0.0008,-0.0016,0.0281,1.3778,1.4297,0.0006
2660,133000,1138.1,30.263,-22.331,-0.0031,-0.0004,-0.0012,0.0241,1.4111,1.4263,0.0000
2680,134000,1143.4,35.437,-21.799,-0.0023,-0.0009,-0.0010,0.0222,1.3918,1.4470,0.0002
2700,135000,1149.0,47.192,-26.902,-0.0019,-0.0005,-0.0007,0.0350,1.3867,1.4603,0.0007
2720,136000,1154.5,42.606,-26.523,-0.0029,-0.0007,-0.0006,0.0352,1.3855,1.4429,0.0003
2740,137000,1160.4,41.655,-23.065,-0.0032,-0.0007,-0.0010,0.0302,1.3820,1.4574,0.0002
2760,138000,1166.0,34.601,-20.399,-0.0025,-0.0008,-0.0010,0.0281,1.3691,1.4578,0.0003
2780,139000,1171.6,38.022,-22.075,-0.0024,-0.0005,-0.0019,0.0380,1.4129,1.4746,-0.0000
2800,,,,,,,,,,,
2800,140000,1179.5,26.025,-22.765,-0.0026,-0.0007,-0.0009,0.0253,1.3981,1.4752,0.0004
2820,141000,1184.7,27.281,-25.594,-0.0022,-0.0007,-0.0023,0.0244,1.4199,1.4565,0.0004
2840,142000,1190.3,27.759,-17.482,-0.0025,-0.0011,-0.0012,0.0258,1.4113,1.4642,0.0002
2860,143000,1195.7,44.206,-25.871,-0.0022,-0.0007,-0.0008,0.0509,1.3949,1.4770,0.0002
2880,144000,1201.2,33.227,-20.030,-0.0022,-0.0011,-0.0011,0.0200,1.4100,1.4990,0.0001
2900,145000,1206.5,34.521,-19.621,-0.0020,-0.0006,-0.0024,0.0287,1.3966,1.4920,-0.0003
2920,146000,1212.1,33.078,-21.308,-0.0022,-0.0009,-0.0017,0.0333,1.3933,1.4951,0.0001
