episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3300,165000,532.0,24.1705,-25.8059,-1.3438,1.6159,nan,nan,nan
3320,166000,534.9,15.0150,-44.7957,-1.3388,1.5762,nan,nan,nan
3340,167000,537.9,19.8180,-26.5444,-1.3884,1.8071,nan,nan,nan
3360,168000,540.8,19.2099,-34.9188,-1.4478,1.8983,nan,nan,nan
3380,169000,543.8,30.8367,-26.8182,-1.3941,2.0183,nan,nan,nan
3400,,,,,,,,,
3400,170000,548.2,36.2756,-25.0495,-1.4575,1.4252,nan,nan,nan
3420,171000,551.1,14.3652,-30.0920,-1.4009,1.4601,nan,nan,nan
3440,172000,554.1,26.4926,-10.0641,-1.3805,1.3148,nan,nan,nan
3460,173000,557.1,20.9914,-29.2910,-1.4938,2.3017,nan,nan,nan
3480,174000,560.0,16.8601,-32.4444,-1.4395,1.8630,nan,nan,nan
3500,,,,,,,,,
3500,175000,564.6,17.0189,-36.4372,-1.5656,2.2756,nan,nan,nan
3520,176000,567.5,51.2198,-17.1922,-1.5110,1.4173,nan,nan,nan
3540,177000,570.5,33.7105,-26.0935,-1.5162,2.0860,nan,nan,nan
3560,178000,573.5,10.1813,-44.9033,-1.4324,1.5569,nan,nan,nan
3580,179000,576.6,23.5924,-24.2572,-1.5144,1.5656,nan,nan,nan
3600,,,,,,,,,
3600,180000,581.0,20.5412,-28.4505,-1.4843,1.6321,nan,nan,nan
3620,181000,583.9,26.6122,-34.9832,-1.5432,1.7152,nan,nan,nan
3640,182000,586.9,35.2939,-26.8798,-1.4518,2.1175,nan,nan,nan
3660,183000,589.9,20.1072,-21.7245,-1.4733,1.4701,nan,nan,nan
3680,184000,592.9,41.2515,-19.4565,-1.5018,1.6921,nan,nan,nan
3700,,,,,,,,,
3700,185000,597.2,2.1117,-42.5274,-1.4624,1.7542,nan,nan,nan
3720,186000,600.1,24.9162,-30.6617,-1.4992,1.8662,nan,nan,nan
3740,187000,603.1,34.5709,-28.1837,-1.4953,1.6286,nan,nan,nan
3760,188000,606.1,20.3098,-39.1471,-1.4536,1.9866,nan,nan,nan
3780,189000,609.1,27.1390,-29.1373,-1.4174,1.3154,nan,nan,nan
3800,,,,,,,,,
3800,190000,613.5,33.0165,-33.3284,-1.5410,1.7630,nan,nan,nan
3820,191000,616.4,23.0513,-16.3236,-1.5580,1.5231,nan,nan,nan
3840,192000,619.4,27.7998,-40.4477,-1.6719,1.7608,nan,nan,nan
3860,193000,622.4,34.1536,-21.1247,-1.5080,1.3481,nan,nan,nan
3880,194000,625.4,9.5074,-33.3713,-1.5247,1.6385,nan,nan,nan
3900,,,,,,,,,
3900,195000,629.8,32.8077,-23.8595,-1.4601,1.6311,nan,nan,nan
3920,196000,632.7,24.4145,-31.6496,-1.3959,1.6175,nan,nan,nan
3940,197000,635.7,29.7838,-34.6797,-1.5685,1.6302,nan,nan,nan
3960,198000,638.6,20.6517,-40.9687,-1.4726,1.5335,nan,nan,nan
3980,199000,641.6,26.4549,-36.5587,-1.5112,1.6339,nan,nan,nan
4000,,,,,,,,,
4000,200000,645.9,26.4014,-17.8429,-1.6027,2.3046,nan,nan,nan
