episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
4700,235000,1265.7,58.558,-34.552,-0.0031,-0.0008,-0.0014,0.2095,1.3156,1.4512,-0.0000
4720,236000,1270.8,40.898,-28.163,-0.0030,-0.0005,-0.0014,0.1428,1.3073,1.4597,0.0001
4740,237000,1275.9,52.213,-37.319,-0.0024,-0.0008,-0.0014,0.1069,1.2912,1.4467,-0.0001
4760,238000,1281.1,47.634,-34.971,-0.0012,-0.0016,-0.0020,0.1481,1.2768,1.4452,0.0008
4780,239000,1286.3,47.610,-30.363,-0.0023,-0.0006,-0.0022,0.1571,1.3134,1.4457,-0.0001
4800,,,,,,,,,,,
4800,240000,1293.8,40.258,-32.578,-0.0020,-0.0011,-0.0012,0.1536,1.2928,1.4263,-0.0000
4820,241000,1298.8,36.376,-23.356,-0.0021,-0.0005,-0.0007,0.1356,1.3055,1.4587,0.0005
4840,242000,1303.9,36.688,-24.440,-0.0029,-0.0008,-0.0012,0.1473,1.2993,1.4478,0.0001
4860,243000,1309.1,51.172,-38.217,-0.0027,-0.0005,-0.0003,0.1897,1.2801,1.4433,0.0001
4880,244000,1314.3,45.023,-34.040,-0.0039,-0.0010,-0.0006,0.1848,1.2807,1.4442,0.0003
4900,245000,1319.5,44.513,-38.803,-0.0045,-0.0013,-0.0025,0.1899,1.3161,1.4500,0.0002
4920,246000,1324.7,49.347,-28.943,-0.0026,-0.0012,-0.0006,0.1756,1.3388,1.4529,0.0004
4940,247000,1329.9,50.130,-32.504,-0.0010,-0.0015,-0.0014,0.1504,1.3101,1.4605,-0.0003
4960,248000,1335.0,46.196,-36.254,-0.0019,-0.0016,-0.0005,0.2047,1.2954,1.4587,0.0006
4980,249000,1340.2,39.248,-27.711,-0.0015,-0.0011,-0.0013,0.1824,1.3398,1.4545,-0.0002
5000,,,,,,,,,,,
5000,250000,1347.8,42.928,-29.207,-0.0023,-0.0010,-0.0005,0.2022,1.3215,1.4671,0.0006
5020,251000,1352.9,32.968,-25.728,-0.0022,-0.0009,-0.0009,0.1234,1.3469,1.4669,0.0000
5040,252000,1358.3,47.638,-31.571,-0.0024,-0.0015,-0.0009,0.1430,1.3152,1.4465,0.0002
5060,253000,1363.5,44.336,-30.603,-0.0022,-0.0004,-0.0008,0.0897,1.3278,1.4498,-0.0001
5080,254000,1368.7,39.345,-24.418,-0.0020,-0.0011,-0.0008,0.1886,1.3420,1.4613,0.0001
5100,255000,1374.1,37.870,-28.531,-0.0023,-0.0009,-0.0016,0.1780,1.3157,1.4607,0.0001
5120,256000,1379.3,23.267,-25.992,-0.0023,-0.0005,-0.0011,0.1104,1.3158,1.4664,-0.0001
5140,257000,1384.4,38.892,-28.002,-0.0022,-0.0013,-0.0014,0.1548,1.3283,1.4409,-0.0001
5160,258000,1390.0,38.510,-31.004,-0.0023,-0.0005,-0.0027,0.1923,1.3436,1.4477,-0.0000
5180,259000,1395.2,30.114,-32.279,-0.0024,-0.0007,-0.0010,0.0674,1.3493,1.4337,-0.0001
5200,,,,,,,,,,,
5200,260000,1403.0,31.094,-31.925,-0.0029,-0.0005,-0.0010,0.1685,1.3190,1.4128,0.0002
5220,261000,1408.2,42.395,-25.182,-0.0034,-0.0007,-0.0015,0.1670,1.3222,1.4298,-0.0002
5240,262000,1413.4,46.466,-30.422,-0.0022,-0.0007,-0.0011,0.1399,1.3359,1.4160,0.0002
5260,263000,1418.8,30.824,-23.093,-0.0024,-0.0012,-0.0017,0.1979,1.3121,1.4363,-0.0002
5280,264000,1424.0,29.505,-27.423,-0.0019,-0.0009,-0.0016,0.1294,1.3253,1.4454,-0.0002
5300,265000,1429.3,40.163,-39.279,-0.0025,-0.0008,-0.0002,0.1933,1.3504,1.4421,-0.0002
5320,266000,1434.6,35.285,-33.276,-0.0020,-0.0009,-0.0025,0.1240,1.3108,1.4386,0.0001
5340,267000,1439.9,52.831,-33.976,-0.0026,-0.0018,-0.0017,0.2806,1.3277,1.4416,0.0007
5360,268000,1445.1,53.476,-32.510,-0.0024,-0.0005,-0.0007,0.2169,1.3560,1.4405,-0.0003
5380,269000,1450.4,48.503,-34.435,-0.0031,-0.0010,-0.0023,0.1796,1.3524,1.4377,-0.0001
5400,,,,,,,,,,,
5400,270000,1458.0,48.008,-28.986,-0.0019,-0.0008,-0.0008,0.1931,1.3503,1.4466,0.0005
5420,271000,1463.0,43.236,-28.765,-0.0028,-0.0012,-0.0011,0.1960,1.3344,1.4417,0.0002
5440,272000,1468.2,56.489,-34.497,-0.0023,-0.0007,-0.0011,0.2026,1.3558,1.4477,0.0003
5460,273000,1473.5,44.304,-28.213,-0.0036,-0.0007,-0.0011,0.1530,1.3375,1.4374,0.0001
5480,274000,1478.8,60.596,-34.314,-0.0021,-0.0014,-0.0011,0.2374,1.3110,1.4639,0.0006
5500,275000,1483.9,56.813,-35.632,-0.0037,-0.0008,-0.0008,0.2305,1.2942,1.4409,0.0003
5520,276000,1489.1,53.509,-32.760,-0.0019,-0.0014,-0.0011,0.1572,1.3337,1.4693,-0.0002
5540,277000,1494.1,46.829,-28.953,-0.0022,-0.0006,-0.0010,0.1803,1.3319,1.4718,-0.0000
5560,278000,1499.2,39.638,-28.624,-0.0023,-0.0009,-0.0010,0.1895,1.3239,1.4542,-0.0000
5580,279000,1504.3,42.983,-28.174,-0.0028,-0.0009,-0.0005,0.1331,1.3098,1.4726,0.0003
5600,,,,,,,,,,,
5600,280000,1511.7,34.348,-28.403,-0.0030,-0.0007,-0.0006,0.1151,1.3398,1.4610,0.0001
5620,281000,1516.8,38.431,-30.278,-0.0028,-0.0006,-0.0021,0.1237,1.3209,1.4699,0.0007
5640,282000,1522.0,42.207,-30.578,-0.0029,-0.0008,-0.0008,0.2150,1.3149,1.4615,0.0001
5660,283000,1527.2,35.635,-28.046,-0.0024,-0.0009,-0.0008,0.1751,1.3215,1.4604,0.0001
5680,284000,1532.4,55.844,-33.910,-0.0025,-0.0005,-0.0002,0.2765,1.3230,1.4593,0.0003
5700,285000,1537.5,45.088,-27.217,-0.0023,-0.0007,-0.0011,0.1474,1.3481,1.4688,0.0000
5720,286000,1542.8,41.386,-25.070,-0.0040,-0.0005,-0.0006,0.1596,1.3414,1.4678,0.0003
5740,287000,1547.8,54.225,-29.665,-0.0039,-0.0006,-0.0010,0.2449,1.3530,1.4713,0.0005
5760,288000,1553.1,44.869,-31.378,-0.0026,-0.0010,-0.0007,0.1639,1.3318,1.4679,0.0002
5780,289000,1558.4,53.499,-40.860,-0.0013,-0.0006,-0.0009,0.2461,1.3401,1.4660,-0.0003
5800,,,,,,,,,,,
5800,290000,1565.7,52.120,-32.736,-0.0032,-0.0008,-0.0010,0.1726,1.3452,1.4672,-0.0001
5820,291000,1570.8,43.600,-31.147,-0.0018,-0.0007,-0.0011,0.1287,1.3381,1.4698,0.0004
5840,292000,1575.9,34.129,-27.500,-0.0018,-0.0006,-0.0008,0.1295,1.3286,1.4635,0.0003
5860,293000,1581.0,38.871,-23.911,-0.0029,-0.0006,-0.0005,0.1151,1.3496,1.4993,0.0001
5880,294000,1586.1,29.294,-27.732,-0.0024,-0.0007,-0.0004,0.1344,1.3576,1.4875,-0.0000
5900,295000,1591.3,36.570,-29.820,-0.0023,-0.0008,-0.0008,0.1878,1.3421,1.4777,0.0004
5920,296000,1596.6,28.504,-25.975,-0.0019,-0.0008,-0.0011,0.1199,1.3498,1.4736,-0.0001
5940,297000,1601.8,31.702,-36.272,-0.0023,-0.0010,-0.0008,0.1828,1.3500,1.4725,0.0004
5960,298000,1606.9,40.677,-27.571,-0.0027,-0.0011,-0.0007,0.2028,1.3296,1.4853,0.0006
5980,299000,1612.0,35.062,-29.727,-0.0029,-0.0009,-0.0019,0.1548,1.3198,1.4494,0.0001
6000,,,,,,,,,,,
6000,300000,1619.3,25.897,-31.326,-0.0024,-0.0008,-0.0009,0.1109,1.3284,1.4626,0.0003
