episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3140,157000,766.6,241.9529,-35.0878,-0.0018,0.2844,1.7433,0.0008,nan
3160,158000,771.0,260.8203,-23.8871,-0.0014,0.1677,1.7636,-0.0001,nan
3180,159000,775.3,253.9592,-32.1075,-0.0014,0.2131,1.7610,0.0004,nan
3200,,,,,,,,,
3200,160000,781.3,272.1077,-33.0252,-0.0016,0.2436,1.7642,-0.0000,nan
3220,161000,785.6,267.5365,-34.4499,-0.0014,0.2595,1.7679,0.0004,nan
3240,162000,789.9,294.0095,-35.9897,-0.0012,0.2269,1.7806,0.0002,nan
3260,163000,794.2,310.3370,-32.9418,-0.0015,0.2226,1.7447,0.0002,nan
3280,164000,798.7,288.9632,-49.6805,-0.0018,0.3158,1.7565,0.0002,nan
3300,,,,,,,,,
3300,165000,804.7,275.9243,-39.3533,-0.0018,0.2869,1.7604,0.0004,nan
3320,166000,809.0,287.6294,-48.1900,-0.0018,0.4223,1.7534,0.0007,nan
3340,167000,813.3,291.5086,-30.9214,-0.0014,0.2607,1.7858,0.0011,nan
3360,168000,817.7,272.8522,-30.2283,-0.0018,0.2991,1.7686,0.0002,nan
3380,169000,821.9,241.3066,-27.1982,-0.0015,0.2319,1.7965,0.0002,nan
3400,,,,,,,,,
3400,170000,828.2,181.4626,-31.2264,-0.0015,0.3857,1.7874,0.0006,nan
3420,171000,832.6,196.6898,-28.5282,-0.0016,0.2258,1.7808,0.0001,nan
3440,172000,837.0,261.1124,-26.4251,-0.0016,0.1867,1.7788,-0.0000,nan
3460,173000,841.2,212.0826,-30.6426,-0.0017,0.2482,1.7726,0.0003,nan
3480,174000,845.6,252.8798,-60.5520,-0.0016,1.0842,1.7871,0.0003,nan
3500,,,,,,,,,
3500,175000,851.7,260.9122,-47.7173,-0.0019,0.5169,1.7795,0.0005,nan
3520,176000,855.9,278.5561,-28.2298,-0.0014,0.2289,1.7833,0.0003,nan
3540,177000,861.1,326.4620,-36.5356,-0.0017,0.3387,1.7982,-0.0000,nan
3560,178000,865.5,248.2714,-25.3606,-0.0011,0.1977,1.7816,0.0002,nan
3580,179000,869.8,305.6547,-38.4413,-0.0015,0.2085,1.7981,0.0004,nan
3600,,,,,,,,,
3600,180000,875.9,345.6815,-33.9696,-0.0013,0.2041,1.7844,0.0002,nan
3620,181000,880.0,316.2918,-27.4481,-0.0016,0.2000,1.7827,-0.0002,nan
3640,182000,884.3,265.1831,-34.5907,-0.0014,0.2075,1.8085,0.0003,nan
3660,183000,888.8,277.7198,-37.1315,-0.0015,0.2641,1.7875,0.0002,nan
3680,184000,893.3,234.2451,-41.4432,-0.0016,0.5004,1.7837,0.0004,nan
3700,,,,,,,,,
3700,185000,899.6,187.1839,-37.7936,-0.0014,0.6878,1.7636,0.0002,nan
3720,186000,904.1,211.3935,-55.3914,-0.0015,0.5846,1.7990,0.0007,nan
3740,187000,908.5,242.3930,-35.6888,-0.0015,0.2265,1.7763,0.0000,nan
3760,188000,912.9,264.1488,-27.7049,-0.0015,0.1770,1.7935,-0.0001,nan
3780,189000,917.4,224.6591,-37.4915,-0.0016,0.3246,1.7904,0.0005,nan
3800,,,,,,,,,
3800,190000,923.6,298.2871,-35.7102,-0.0014,0.2355,1.7905,0.0000,nan
3820,191000,927.8,271.4016,-33.2521,-0.0010,0.1536,1.7992,0.0001,nan
3840,192000,932.3,307.6295,-29.7650,-0.0014,0.1745,1.8065,0.0003,nan
3860,193000,936.7,314.7689,-40.0122,-0.0014,0.2438,1.8065,0.0001,nan
3880,194000,941.1,273.6368,-29.8854,-0.0013,0.1723,1.8154,0.0003,nan
3900,,,,,,,,,
3900,195000,947.3,300.5187,-36.7539,-0.0010,0.2411,1.8327,0.0002,nan
3920,196000,951.8,216.1885,-33.2469,-0.0014,0.2745,1.8296,0.0002,nan
3940,197000,956.2,268.3085,-36.0352,-0.0017,0.1820,1.8005,0.0004,nan
3960,198000,960.6,241.9156,-37.7401,-0.0016,0.2435,1.8136,-0.0000,nan
3980,199000,965.1,203.7212,-29.6096,-0.0014,0.2508,1.8010,0.0002,nan
4000,,,,,,,,,
4000,200000,971.4,234.7791,-32.1839,-0.0016,0.1821,1.7811,0.0001,nan
