episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2380,119000,473.9,231.2710,-26.6121,-0.0014,0.1720,2.0459,0.0003,nan
2400,,,,,,,,,
2400,120000,479.2,216.4645,-26.7790,-0.0014,0.1281,2.0315,0.0002,nan
2420,121000,482.8,261.1919,-34.6870,-0.0014,0.1472,2.0475,0.0001,nan
2440,122000,486.5,247.5014,-36.7033,-0.0014,0.1104,2.0312,0.0005,nan
2460,123000,490.2,233.6126,-29.0361,-0.0016,0.1296,2.0201,0.0001,nan
2480,124000,493.9,221.3663,-32.1449,-0.0012,0.1407,2.0172,0.0003,nan
2500,,,,,,,,,
2500,125000,499.2,239.6820,-26.7025,-0.0015,0.1600,2.0260,0.0005,nan
2520,126000,502.9,225.1670,-29.5366,-0.0013,0.1493,2.0146,0.0001,nan
2540,127000,506.5,212.8235,-24.4456,-0.0012,0.1516,2.0464,0.0002,nan
2560,128000,510.1,184.8562,-30.0080,-0.0018,0.1320,1.9805,0.0002,nan
2580,129000,513.8,232.7913,-32.3936,-0.0013,0.1348,2.0323,0.0003,nan
2600,,,,,,,,,
2600,130000,519.0,204.8327,-27.6755,-0.0013,0.0912,2.0628,-0.0000,nan
2620,131000,522.6,201.9593,-26.9201,-0.0011,0.1161,2.0359,0.0003,nan
2640,132000,526.2,158.0496,-28.0762,-0.0014,0.1293,2.0404,-0.0001,nan
2660,133000,530.0,211.6847,-21.6120,-0.0010,0.0816,2.0383,0.0001,nan
2680,134000,533.7,216.6957,-26.9502,-0.0015,0.1223,2.0324,0.0006,nan
2700,,,,,,,,,
2700,135000,538.9,185.2590,-31.1846,-0.0014,0.0956,2.0126,0.0002,nan
2720,136000,542.5,217.7774,-26.9522,-0.0016,0.1889,2.0212,0.0000,nan
2740,137000,546.2,233.9129,-33.7129,-0.0020,0.1767,2.0140,-0.0003,nan
2760,138000,549.8,213.6255,-21.5230,-0.0015,0.1297,2.0548,0.0002,nan
2780,139000,553.4,240.8480,-32.4133,-0.0018,0.1515,2.0164,0.0003,nan
2800,,,,,,,,,
2800,140000,558.7,195.4404,-23.7638,-0.0013,0.1409,2.0221,0.0002,nan
2820,141000,562.3,202.4636,-30.1470,-0.0017,0.1019,2.0421,0.0002,nan
2840,142000,566.0,187.2360,-31.6152,-0.0014,0.1307,2.0324,0.0001,nan
2860,143000,569.7,224.7607,-35.4253,-0.0013,0.2270,2.0303,0.0003,nan
2880,144000,573.4,236.4615,-26.0328,-0.0017,0.1844,2.0210,-0.0000,nan
2900,,,,,,,,,
2900,145000,578.7,230.6439,-29.8202,-0.0019,0.1716,2.0016,0.0005,nan
2920,146000,582.3,178.8910,-31.4599,-0.0015,0.1376,1.9950,0.0001,nan
2940,147000,586.0,222.0491,-27.4590,-0.0013,0.1523,2.0144,0.0001,nan
2960,148000,589.7,200.6110,-24.5236,-0.0013,0.1480,1.9925,0.0003,nan
2980,149000,593.4,248.8610,-34.0057,-0.0013,0.1512,2.0316,0.0001,nan
3000,,,,,,,,,
3000,150000,598.8,204.8912,-22.3564,-0.0018,0.1079,1.9963,-0.0000,nan
3020,151000,602.5,216.7295,-38.8667,-0.0015,0.1238,1.9674,0.0005,nan
3040,152000,606.4,233.2283,-26.3286,-0.0016,0.1654,1.9767,0.0004,nan
3060,153000,610.0,237.6021,-27.8260,-0.0016,0.1294,1.9961,-0.0002,nan
3080,154000,613.7,271.5631,-33.0339,-0.0013,0.1733,1.9970,0.0001,nan
3100,,,,,,,,,
3100,155000,619.0,244.9665,-25.0498,-0.0015,0.1695,2.0253,-0.0001,nan
3120,156000,622.7,222.2016,-27.6547,-0.0014,0.1606,1.9948,0.0000,nan
3140,157000,626.4,269.2069,-26.7080,-0.0018,0.1485,1.9997,0.0004,nan
3160,158000,630.1,215.5001,-28.2093,-0.0016,0.1123,1.9990,0.0003,nan
3180,159000,633.8,243.8130,-33.8840,-0.0016,0.2191,2.0118,0.0002,nan
3200,,,,,,,,,
3200,160000,639.2,205.6208,-28.1384,-0.0012,0.1359,1.9790,0.0003,nan
3220,161000,642.7,219.1291,-27.0903,-0.0012,0.1370,1.9975,0.0003,nan
3240,162000,646.4,219.4409,-34.0634,-0.0016,0.1731,1.9857,-0.0001,nan
3260,163000,650.0,224.9037,-25.1303,-0.0016,0.1890,1.9935,0.0002,nan
3280,164000,653.6,252.5615,-31.7863,-0.0018,0.1183,1.9931,0.0001,nan
3300,,,,,,,,,
3300,165000,658.8,240.1398,-24.2313,-0.0013,0.1635,2.0185,0.0001,nan
3320,166000,662.5,236.3485,-31.3574,-0.0013,0.1345,1.9970,0.0003,nan
